personId,firstName,familyName,speed,distance,full_name
201569,Eric,Gordon,4.21,1.74,Eric Gordon
201936,Tyreke,Evans,4.32,1.5,Tyreke Evans
202087,Alonzo,Gee,4.7,2.33,Alonzo Gee
201583,Ryan,Anderson,4.04,1.82,Ryan Anderson
201950,Jrue,Holiday,4.43,2.0,Jrue Holiday
202708,Norris,Cole,4.4,1.68,Norris Cole
201582,Alexis,Ajinca,4.2,1.04,Alexis Ajinca
202337,Luke,Babbitt,0.0,0.0,Luke Babbitt
201962,Toney,Douglas,0.0,0.0,Toney Douglas
2570,Kendrick,Perkins,0.0,0.0,Kendrick Perkins
202331,Paul,George,4.34,2.35,Paul George
202730,Lavoy,Allen,4.13,1.97,Lavoy Allen
101133,Ian,Mahinmi,4.09,0.77,Ian Mahinmi
203922,Glenn,Robinson III,4.71,1.43,Glenn Robinson III
101145,Monta,Ellis,4.06,2.1,Monta Ellis
101139,CJ,Miles,4.0,1.88,CJ Miles
1626202,Joe,Young,4.44,1.41,Joe Young
1626167,Myles,Turner,4.07,2.09,Myles Turner
201941,Jordan,Hill,4.18,1.4,Jordan Hill
201978,Chase,Budinger,4.47,1.08,Chase Budinger
203524,Solomon,Hill,4.06,0.38,Solomon Hill
201588,George,Hill,0.0,0.0,George Hill
201155,Rodney,Stuckey,0.0,0.0,Rodney Stuckey
200782,P.J.,Tucker,4.07,3.04,P.J. Tucker
202693,Markieff,Morris,3.89,0.75,Markieff Morris
2199,Tyson,Chandler,3.99,1.77,Tyson Chandler
1626164,Devin,Booker,4.39,2.89,Devin Booker
202688,Brandon,Knight,4.36,2.96,Brandon Knight
203458,Alex,Len,4.05,1.44,Alex Len
203485,Lorenzo,Brown,4.85,0.41,Lorenzo Brown
203933,T.J.,Warren,5.17,0.29,T.J. Warren
203462,Archie,Goodwin,4.72,1.59,Archie Goodwin
203141,Mirza,Teletovic,4.23,1.17,Mirza Teletovic
201603,Sonny,Weems,4.13,0.69,Sonny Weems
202720,Jon,Leuer,0.0,0.0,Jon Leuer
2772,Trevor,Ariza,4.05,2.57,Trevor Ariza
203991,Clint,Capela,4.52,1.26,Clint Capela
2730,Dwight,Howard,3.78,2.86,Dwight Howard
201935,James,Harden,3.65,2.45,James Harden
201976,Patrick,Beverley,4.54,1.23,Patrick Beverley
203093,Terrence,Jones,4.42,1.44,Terrence Jones
201951,Ty,Lawson,4.34,1.58,Ty Lawson
201147,Corey,Brewer,4.53,1.54,Corey Brewer
201977,Marcus,Thornton,4.25,1.54,Marcus Thornton
1626149,Montrezl,Harrell,4.54,0.36,Montrezl Harrell
203909,KJ,McDaniels,3.63,0.03,KJ McDaniels
1891,Jason,Terry,3.88,1.21,Jason Terry
201601,Luc,Mbah a Moute,4.42,1.5,Luc Mbah a Moute
1718,Paul,Pierce,3.65,1.57,Paul Pierce
201599,DeAndre,Jordan,3.73,2.54,DeAndre Jordan
200755,JJ,Redick,4.19,2.68,JJ Redick
101108,Chris,Paul,3.99,2.82,Chris Paul
202332,Cole,Aldrich,3.93,0.75,Cole Aldrich
2037,Jamal,Crawford,4.1,2.46,Jamal Crawford
202325,Wesley,Johnson,4.35,1.52,Wesley Johnson
203085,Austin,Rivers,4.38,1.27,Austin Rivers
203143,Pablo,Prigioni,4.63,0.81,Pablo Prigioni
2746,Josh,Smith,0.0,0.0,Josh Smith
202362,Lance,Stephenson,0.0,0.0,Lance Stephenson
203912,C.J.,Wilcox,0.0,0.0,C.J. Wilcox
2207,Joe,Johnson,4.12,2.56,Joe Johnson
201152,Thaddeus,Young,4.3,2.49,Thaddeus Young
201572,Brook,Lopez,3.91,2.45,Brook Lopez
201961,Wayne,Ellington,4.23,1.68,Wayne Ellington
202388,Donald,Sloan,4.3,2.46,Donald Sloan
202711,Bojan,Bogdanovic,4.04,1.51,Bojan Bogdanovic
203499,Shane,Larkin,4.38,1.49,Shane Larkin
203186,Willie,Reed,4.08,0.7,Willie Reed
203080,Thomas,Robinson,4.11,0.84,Thomas Robinson
203900,Markel,Brown,4.35,0.45,Markel Brown
200745,Andrea,Bargnani,0.0,0.0,Andrea Bargnani
203508,Sergey,Karasev,0.0,0.0,Sergey Karasev
201949,James,Johnson,4.25,1.32,James Johnson
2449,Luis,Scola,4.5,1.15,Luis Scola
202685,Jonas,Valančiūnas,4.16,1.86,Jonas Valančiūnas
201942,DeMar,DeRozan,4.23,2.39,DeMar DeRozan
200768,Kyle,Lowry,3.98,2.62,Kyle Lowry
202335,Patrick,Patterson,3.83,2.08,Patrick Patterson
202709,Cory,Joseph,4.39,1.95,Cory Joseph
203082,Terrence,Ross,4.18,1.69,Terrence Ross
202687,Bismack,Biyombo,4.05,1.38,Bismack Biyombo
1626181,Norman,Powell,3.43,0.04,Norman Powell
203512,Lucas,Nogueira,2.88,0.04,Lucas Nogueira
201960,DeMarre,Carroll,0.0,0.0,DeMarre Carroll
202699,Tobias,Harris,4.4,2.31,Tobias Harris
101112,Channing,Frye,4.14,1.22,Channing Frye
202696,Nikola,Vučević,4.09,1.83,Nikola Vučević
203095,Evan,Fournier,4.54,1.81,Evan Fournier
203901,Elfrid,Payton,4.46,1.99,Elfrid Payton
1626209,Mario,Hezonja,4.44,1.77,Mario Hezonja
203932,Aaron,Gordon,4.59,2.04,Aaron Gordon
203094,Andrew,Nicholson,3.92,0.61,Andrew Nicholson
203894,Shabazz,Napier,4.5,0.91,Shabazz Napier
201160,Jason,Smith,4.23,1.23,Jason Smith
203473,Dewayne,Dedmon,4.6,0.81,Dewayne Dedmon
203951,Keith,Appling,4.46,0.66,Keith Appling
203906,Devyn,Marble,4.87,0.29,Devyn Marble
203145,Kent,Bazemore,4.18,1.58,Kent Bazemore
200794,Paul,Millsap,4.08,1.85,Paul Millsap
201143,Al,Horford,4.23,1.92,Al Horford
2594,Kyle,Korver,4.3,1.48,Kyle Korver
201952,Jeff,Teague,4.18,1.65,Jeff Teague
200757,Thabo,Sefolosha,4.11,1.82,Thabo Sefolosha
201168,Tiago,Splitter,3.99,1.11,Tiago Splitter
203471,Dennis,Schröder,4.47,1.33,Dennis Schröder
203200,Justin,Holiday,4.47,0.48,Justin Holiday
203118,Mike,Scott,4.49,1.35,Mike Scott
203501,Tim,Hardaway Jr.,4.22,1.36,Tim Hardaway Jr.
203488,Mike,Muscala,4.54,0.48,Mike Muscala
202714,Shelvin,Mack,4.67,0.49,Shelvin Mack
203109,Jae,Crowder,4.03,2.57,Jae Crowder
101161,Amir,Johnson,3.88,0.88,Amir Johnson
203096,Jared,Sullinger,3.8,1.76,Jared Sullinger
202340,Avery,Bradley,4.08,2.89,Avery Bradley
202738,Isaiah,Thomas,3.97,2.52,Isaiah Thomas
202323,Evan,Turner,3.93,1.67,Evan Turner
203935,Marcus,Smart,4.13,2.65,Marcus Smart
203482,Kelly,Olynyk,4.44,1.91,Kelly Olynyk
201973,Jonas,Jerebko,4.39,1.06,Jonas Jerebko
101135,David,Lee,0.0,0.0,David Lee
203923,James,Young,0.0,0.0,James Young
203092,Tyler,Zeller,0.0,0.0,Tyler Zeller
202718,Chandler,Parsons,4.23,2.3,Chandler Parsons
1717,Dirk,Nowitzki,3.63,2.1,Dirk Nowitzki
2585,Zaza,Pachulia,4.1,2.45,Zaza Pachulia
202083,Wesley,Matthews,4.25,2.93,Wesley Matthews
101114,Deron,Williams,4.26,2.62,Deron Williams
2734,Devin,Harris,4.08,1.45,Devin Harris
101109,Raymond,Felton,4.03,1.93,Raymond Felton
203939,Dwight,Powell,4.45,1.26,Dwight Powell
200826,J.J.,Barea,4.17,1.11,J.J. Barea
1626147,Justin,Anderson,0.0,0.0,Justin Anderson
202379,Jeremy,Evans,0.0,0.0,Jeremy Evans
201580,JaVale,McGee,0.0,0.0,JaVale McGee
101111,Charlie,Villanueva,0.0,0.0,Charlie Villanueva
203084,Harrison,Barnes,4.13,1.88,Harrison Barnes
203110,Draymond,Green,3.86,2.01,Draymond Green
101106,Andrew,Bogut,3.79,0.97,Andrew Bogut
202691,Klay,Thompson,4.16,1.79,Klay Thompson
201939,Stephen,Curry,4.12,1.92,Stephen Curry
2738,Andre,Iguodala,3.95,1.58,Andre Iguodala
203105,Festus,Ezeli,4.07,1.07,Festus Ezeli
2571,Leandro,Barbosa,3.92,1.25,Leandro Barbosa
2733,Shaun,Livingston,4.45,1.1,Shaun Livingston
203546,Ian,Clark,4.6,0.95,Ian Clark
201575,Brandon,Rush,4.28,0.7,Brandon Rush
201578,Marreese,Speights,3.94,0.61,Marreese Speights
201574,Jason,Thompson,4.38,0.49,Jason Thompson
2544,LeBron,James,3.93,2.15,LeBron James
201567,Kevin,Love,4.06,1.43,Kevin Love
202389,Timofey,Mozgov,4.55,1.11,Timofey Mozgov
2747,JR,Smith,4.22,1.47,JR Smith
202681,Kyrie,Irving,4.42,1.67,Kyrie Irving
203521,Matthew,Dellavedova,4.21,1.95,Matthew Dellavedova
202684,Tristan,Thompson,4.28,0.88,Tristan Thompson
202697,Iman,Shumpert,4.42,2.14,Iman Shumpert
2760,Anderson,Varejao,4.35,1.24,Anderson Varejao
2210,Richard,Jefferson,4.21,1.27,Richard Jefferson
2592,James,Jones,4.12,0.77,James Jones
203099,Jared,Cunningham,4.69,0.94,Jared Cunningham
2590,Mo,Williams,0.0,0.0,Mo Williams
202330,Gordon,Hayward,4.2,3.38,Gordon Hayward
1626168,Trey,Lyles,4.34,1.93,Trey Lyles
203497,Rudy,Gobert,4.24,3.06,Rudy Gobert
203918,Rodney,Hood,4.11,2.64,Rodney Hood
203526,Raul,Neto,4.35,1.61,Raul Neto
203504,Trey,Burke,4.19,2.54,Trey Burke
203187,Chris,Johnson,4.51,1.14,Chris Johnson
202344,Trevor,Booker,4.35,2.49,Trevor Booker
203481,Jeff,Withey,4.54,0.78,Jeff Withey
204060,Joe,Ingles,4.22,0.97,Joe Ingles
202324,Derrick,Favors,0.0,0.0,Derrick Favors
1626266,JJ,O'Brien,0.0,0.0,JJ O'Brien
202353,Tibor,Pleiss,0.0,0.0,Tibor Pleiss
203798,PJ,Hairston,4.0,1.27,PJ Hairston
101107,Marvin,Williams,4.14,3.05,Marvin Williams
203469,Cody,Zeller,4.48,3.11,Cody Zeller
201587,Nicolas,Batum,4.28,3.38,Nicolas Batum
202689,Kemba,Walker,4.14,3.21,Kemba Walker
1626163,Frank,Kaminsky,4.39,1.79,Frank Kaminsky
202391,Jeremy,Lin,4.14,2.51,Jeremy Lin
201150,Spencer,Hawes,4.1,1.08,Spencer Hawes
203584,Troy,Daniels,4.59,1.04,Troy Daniels
201946,Tyler,Hansbrough,0.0,0.0,Tyler Hansbrough
1626151,Aaron,Harrison,0.0,0.0,Aaron Harrison
203087,Jeremy,Lamb,0.0,0.0,Jeremy Lamb
203148,Brian,Roberts,0.0,0.0,Brian Roberts
203496,Robert,Covington,3.95,3.0,Robert Covington
203457,Nerlens,Noel,4.07,3.19,Nerlens Noel
1626143,Jahlil,Okafor,3.94,1.68,Jahlil Okafor
203960,JaKarr,Sampson,4.27,1.23,JaKarr Sampson
202397,Ish,Smith,4.62,3.37,Ish Smith
1626158,Richaun,Holmes,4.34,0.91,Richaun Holmes
203924,Jerami,Grant,4.33,1.04,Jerami Grant
203138,Hollis,Thompson,4.03,2.74,Hollis Thompson
204456,T.J.,McConnell,5.02,1.16,T.J. McConnell
201171,Carl,Landry,4.03,0.28,Carl Landry
203477,Isaiah,Canaan,4.0,1.61,Isaiah Canaan
203088,Kendall,Marshall,0.0,0.0,Kendall Marshall
203917,Nik,Stauskas,0.0,0.0,Nik Stauskas
2546,Carmelo,Anthony,3.66,2.99,Carmelo Anthony
204001,Kristaps,Porziņģis,4.17,2.38,Kristaps Porziņģis
201577,Robin,Lopez,4.09,2.26,Robin Lopez
201167,Arron,Afflalo,3.96,2.94,Arron Afflalo
101181,Jose,Calderon,4.09,2.38,Jose Calderon
202498,Lance,Thomas,4.25,2.22,Lance Thomas
204038,Langston,Galloway,4.23,1.65,Langston Galloway
1626170,Jerian,Grant,4.73,0.55,Jerian Grant
202682,Derrick,Williams,4.37,1.07,Derrick Williams
203124,Kyle,O'Quinn,4.29,0.53,Kyle O'Quinn
2756,Sasha,Vujacic,5.13,0.51,Sasha Vujacic
200811,Lou,Amundson,4.31,0.25,Lou Amundson
202338,Kevin,Seraphin,0.0,0.0,Kevin Seraphin
202329,Al-Farouq,Aminu,4.8,1.99,Al-Farouq Aminu
203943,Noah,Vonleh,4.39,1.26,Noah Vonleh
203486,Mason,Plumlee,4.42,1.74,Mason Plumlee
203468,CJ,McCollum,4.34,2.47,CJ McCollum
203081,Damian,Lillard,4.14,2.35,Damian Lillard
203459,Allen,Crabbe,4.4,2.27,Allen Crabbe
203086,Meyers,Leonard,3.77,1.51,Meyers Leonard
202334,Ed,Davis,4.12,1.55,Ed Davis
201945,Gerald,Henderson,4.15,1.36,Gerald Henderson
203090,Maurice,Harkless,4.5,0.39,Maurice Harkless
1626192,Pat,Connaughton,4.01,0.11,Pat Connaughton
204025,Tim,Frazier,4.14,0.11,Tim Frazier
2549,Chris,Kaman,0.0,0.0,Chris Kaman
1626162,Kelly,Oubre Jr.,4.71,0.91,Kelly Oubre Jr.
201162,Jared,Dudley,4.34,2.67,Jared Dudley
101162,Marcin,Gortat,4.35,2.67,Marcin Gortat
202066,Garrett,Temple,4.5,2.2,Garrett Temple
202322,John,Wall,3.93,2.33,John Wall
203078,Bradley,Beal,4.28,1.74,Bradley Beal
2403,Nene,Hilario,4.0,1.15,Nene Hilario
201196,Ramon,Sessions,4.03,1.46,Ramon Sessions
202390,Gary,Neal,4.18,1.54,Gary Neal
204067,Jarell,Eddie,4.39,0.17,Jarell Eddie
201971,DeJuan,Blair,3.22,0.09,DeJuan Blair
203490,Otto,Porter Jr.,0.0,0.0,Otto Porter Jr.
201967,Dante,Cunningham,4.49,1.81,Dante Cunningham
203076,Anthony,Davis,3.82,2.33,Anthony Davis
201600,Omer,Asik,3.86,1.3,Omer Asik
201569,Eric,Gordon,4.11,2.55,Eric Gordon
202708,Norris,Cole,4.39,2.21,Norris Cole
201583,Ryan,Anderson,3.93,1.75,Ryan Anderson
201950,Jrue,Holiday,4.19,2.02,Jrue Holiday
201582,Alexis,Ajinca,4.03,0.79,Alexis Ajinca
202087,Alonzo,Gee,4.5,1.76,Alonzo Gee
202337,Luke,Babbitt,0.0,0.0,Luke Babbitt
201962,Toney,Douglas,0.0,0.0,Toney Douglas
201936,Tyreke,Evans,0.0,0.0,Tyreke Evans
2570,Kendrick,Perkins,0.0,0.0,Kendrick Perkins
2754,Tony,Allen,4.37,1.76,Tony Allen
2216,Zach,Randolph,4.06,1.65,Zach Randolph
201188,Marc,Gasol,3.63,2.38,Marc Gasol
201584,Courtney,Lee,4.27,2.31,Courtney Lee
201144,Mike,Conley,4.33,1.95,Mike Conley
201596,Mario,Chalmers,4.16,1.43,Mario Chalmers
201145,Jeff,Green,3.77,1.68,Jeff Green
2440,Matt,Barnes,4.28,1.97,Matt Barnes
1713,Vince,Carter,3.99,0.84,Vince Carter
203210,JaMychal,Green,4.01,0.3,JaMychal Green
1626185,Jarell,Martin,0.0,0.0,Jarell Martin
201148,Brandan,Wright,0.0,0.0,Brandan Wright
203503,Tony,Snell,4.7,1.23,Tony Snell
201959,Taj,Gibson,4.15,2.47,Taj Gibson
2200,Pau,Gasol,3.76,2.24,Pau Gasol
202710,Jimmy,Butler III,4.17,2.59,Jimmy Butler III
201565,Derrick,Rose,4.14,1.89,Derrick Rose
201166,Aaron,Brooks,4.03,1.38,Aaron Brooks
203926,Doug,McDermott,4.36,1.8,Doug McDermott
202703,Nikola,Mirotic,4.08,1.44,Nikola Mirotic
202734,E'Twaun,Moore,4.27,1.27,E'Twaun Moore
1626171,Bobby,Portis,4.87,0.26,Bobby Portis
203946,Cameron,Bairstow,0.0,0.0,Cameron Bairstow
1626245,Cristiano,Felicio,0.0,0.0,Cristiano Felicio
2550,Kirk,Hinrich,0.0,0.0,Kirk Hinrich
202694,Marcus,Morris Sr.,4.16,2.65,Marcus Morris Sr.
101141,Ersan,Ilyasova,4.13,2.42,Ersan Ilyasova
203083,Andre,Drummond,3.97,2.23,Andre Drummond
203484,Kentavious,Caldwell-Pope,4.36,2.36,Kentavious Caldwell-Pope
202704,Reggie,Jackson,4.03,2.17,Reggie Jackson
1626169,Stanley,Johnson,4.26,1.59,Stanley Johnson
201943,Brandon,Jennings,4.18,1.09,Brandon Jennings
201229,Anthony,Tolliver,4.13,0.88,Anthony Tolliver
203382,Aron,Baynes,4.11,0.97,Aron Baynes
1626199,Darrun,Hilliard,3.84,0.17,Darrun Hilliard
201202,Joel,Anthony,0.0,0.0,Joel Anthony
2581,Steve,Blake,0.0,0.0,Steve Blake
203493,Reggie,Bullock Jr.,0.0,0.0,Reggie Bullock Jr.
202331,Paul,George,4.29,2.57,Paul George
202730,Lavoy,Allen,4.03,1.34,Lavoy Allen
201941,Jordan,Hill,4.03,1.3,Jordan Hill
203922,Glenn,Robinson III,4.74,1.3,Glenn Robinson III
101145,Monta,Ellis,4.29,2.28,Monta Ellis
1626167,Myles,Turner,4.21,2.01,Myles Turner
101139,CJ,Miles,4.12,1.73,CJ Miles
1626202,Joe,Young,4.58,1.38,Joe Young
203524,Solomon,Hill,4.43,2.03,Solomon Hill
201978,Chase,Budinger,4.14,1.14,Chase Budinger
201588,George,Hill,0.0,0.0,George Hill
101133,Ian,Mahinmi,0.0,0.0,Ian Mahinmi
201155,Rodney,Stuckey,0.0,0.0,Rodney Stuckey
201568,Danilo,Gallinari,3.97,1.53,Danilo Gallinari
202702,Kenneth,Faried,4.05,1.81,Kenneth Faried
203999,Nikola,Jokić,4.33,1.75,Nikola Jokić
203914,Gary,Harris,4.13,2.59,Gary Harris
1626144,Emmanuel,Mudiay,4.63,2.83,Emmanuel Mudiay
201589,Darrell,Arthur,4.18,1.58,Darrell Arthur
200751,Randy,Foye,4.24,1.17,Randy Foye
203530,Joffrey,Lauvergne,4.53,1.16,Joffrey Lauvergne
203115,Will,Barton,4.31,2.26,Will Barton
203930,Sean,Kilpatrick,4.63,0.39,Sean Kilpatrick
2034,Mike,Miller,0.0,0.0,Mike Miller
2749,Jameer,Nelson,0.0,0.0,Jameer Nelson
2772,Trevor,Ariza,3.92,1.59,Trevor Ariza
203991,Clint,Capela,4.39,1.68,Clint Capela
2730,Dwight,Howard,4.09,1.8,Dwight Howard
201935,James,Harden,3.83,1.74,James Harden
1891,Jason,Terry,4.47,1.25,Jason Terry
203093,Terrence,Jones,4.18,1.51,Terrence Jones
201951,Ty,Lawson,4.02,2.09,Ty Lawson
201147,Corey,Brewer,4.24,1.29,Corey Brewer
201977,Marcus,Thornton,4.31,1.49,Marcus Thornton
1626149,Montrezl,Harrell,4.31,1.78,Montrezl Harrell
203909,KJ,McDaniels,4.83,0.43,KJ McDaniels
201976,Patrick,Beverley,0.0,0.0,Patrick Beverley
977,Kobe,Bryant,3.98,1.59,Kobe Bryant
203944,Julius,Randle,4.01,1.76,Julius Randle
201579,Roy,Hibbert,4.02,1.71,Roy Hibbert
101150,Lou,Williams,4.01,2.09,Lou Williams
203903,Jordan,Clarkson,4.49,2.2,Jordan Clarkson
1626156,D'Angelo,Russell,4.34,2.16,D'Angelo Russell
101138,Brandon,Bass,4.3,1.35,Brandon Bass
203527,Ryan,Kelly,4.11,1.4,Ryan Kelly
1626148,Anthony,Brown,4.45,1.78,Anthony Brown
1626273,Marcelo,Huertas,4.47,0.39,Marcelo Huertas
204028,Tarik,Black,4.28,0.34,Tarik Black
203135,Robert,Sacre,0.0,0.0,Robert Sacre
201156,Nick,Young,0.0,0.0,Nick Young
202718,Chandler,Parsons,4.34,2.02,Chandler Parsons
1717,Dirk,Nowitzki,3.8,1.53,Dirk Nowitzki
2585,Zaza,Pachulia,4.26,1.47,Zaza Pachulia
202083,Wesley,Matthews,4.6,2.01,Wesley Matthews
101114,Deron,Williams,4.55,1.72,Deron Williams
203939,Dwight,Powell,4.3,1.11,Dwight Powell
101109,Raymond,Felton,4.31,1.41,Raymond Felton
2734,Devin,Harris,4.23,1.15,Devin Harris
201580,JaVale,McGee,4.19,1.05,JaVale McGee
200826,J.J.,Barea,4.57,1.22,J.J. Barea
101111,Charlie,Villanueva,4.28,1.23,Charlie Villanueva
202379,Jeremy,Evans,4.75,0.73,Jeremy Evans
203098,John,Jenkins,4.37,0.65,John Jenkins
202695,Kawhi,Leonard,4.68,2.27,Kawhi Leonard
200746,LaMarcus,Aldridge,4.13,1.86,LaMarcus Aldridge
1495,Tim,Duncan,3.87,1.35,Tim Duncan
201980,Danny,Green,4.61,2.14,Danny Green
2225,Tony,Parker,4.46,1.89,Tony Parker
1938,Manu,Ginobili,4.31,1.29,Manu Ginobili
2564,Boris,Diaw,4.26,1.13,Boris Diaw
201988,Patty,Mills,4.83,1.32,Patty Mills
